Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2012-05-11,1.34485872338828,0.9741755535909004,1.1152058062680676,0.9587798845836768,1.2941510945208756,1.1142065613812258,1.1415929203539823,0.9612318127977674,1.0446854612118872
2012-05-14,1.3247110687180776,0.9683485771858409,1.113213741261164,0.9183841714756801,1.267151718695288,1.104624750407786,1.0640707610619469,0.9592783201129838,1.0330760138942494
2012-05-15,1.3127269302244222,0.9611971934525975,1.1072376126415135,0.907666941467436,1.2754505083166803,1.1024092478137484,1.0417699115044248,0.9705704657311904,1.0271401265920495
2012-05-16,1.29590169666821,0.9581511863819048,1.1019255610250478,0.8994229183841714,1.273574756522613,1.106230920417099,1.0329203539823009,0.9988723885276451,1.0226167881126977
2012-05-17,1.258027059446761,0.9234538624432826,1.1052456804367305,0.8573784006595219,1.2411755225841452,1.0960398543997807,1.0113274336283187,0.9895337355942221,1.0072249980702432
2012-05-18,1.2586440176236744,0.9157727475626342,1.1175298433755032,0.8516075845012365,1.2155403541680356,1.0849072375811593,0.975575185840708,0.9535607810143474,0.9997838448475492
2012-05-21,1.331972736229449,0.9506025307746648,1.1165338606728465,0.8961253091508655,1.2397545028038512,1.0953198101026893,1.0184070796460176,0.975335145413207,1.015816279428792
2012-05-22,1.321744785631951,0.9466296001422434,1.1135458129632867,0.8837592745259687,1.22395276853106,1.0901135626123473,1.0902654513274337,0.95419605463422,1.016310308761096
2012-05-23,1.35399508659425,0.947821455494068,1.1075697175441663,0.8878812860676009,1.2350367057651166,1.086236453842651,1.0980530973451328,0.9679499851645678,1.0180316364338093
2012-05-24,1.3415601400498385,0.9454376520874679,1.1168657995728488,0.8936521022258862,1.2234412184623915,1.0860703004253065,1.071858442477876,0.958738307247011,1.0194365526823619
2012-05-25,1.334369587184546,0.9270295079584291,1.1185258260781599,0.8903544929925804,1.2100835984231524,1.0761561881558097,1.055221203539823,0.9394734059621072,1.0172288274797376
2012-05-29,1.358053073353736,0.9323268459190347,1.126825958604716,0.9208573784006595,1.2206559912726194,1.0881196551406316,1.1217699469026547,0.9439362629227924,1.0284986831339251
2012-05-30,1.3744275154708825,0.918951094717227,1.1235059387946238,0.9002473206924979,1.1892798517874095,1.077430051330434,1.0764601769911504,0.9342322471527541,1.0137552651485913
2012-05-31,1.371010308052168,0.9218646425145108,1.1344620473286173,0.8928276999175597,1.2101973084259714,1.068402053695895,1.0442477876106195,0.9225271625224949,1.0114472836742572
2012-06-01,1.3312845471246244,0.8904780323009395,1.1254980370020573,0.8549051937345423,1.1835389602954172,1.0472445242772996,0.9964601769911504,0.9068357000588874,0.9865226082593593
2012-06-04,1.3391157630488566,0.8939213112456281,1.1337981695286132,0.8582028029678482,1.2196328968193617,1.0442536132220392,0.9869026194690266,0.9189219074128537,0.986630686221536
2012-06-05,1.3356511458660896,0.8949808000269952,1.130810088618523,0.9002473206924979,1.2119025492145616,1.0479091324080454,0.9879646017699115,0.9059304200060286,0.9922809725974527
2012-06-06,1.3561309845067748,0.9140510551171751,1.1474103536716351,0.9249793899422918,1.23708297424874,1.0744392233546514,1.0343362477876106,0.922066545308628,1.015152454650714
2012-06-07,1.3567479426836884,0.926367304294337,1.1341301084286153,0.9241549876339654,1.243676528765621,1.0769315910784005,1.024070796460177,0.9183501739082657,1.0150443766885373
2012-06-08,1.3771565503964631,0.9262349377238793,1.1470782819695127,0.9389942291838417,1.2418575836582908,1.0808086167686188,1.0647787610619468,0.9218760301774769,1.0232806128907757
2012-06-11,1.3554426791201186,0.928486281857071,1.1484063363742918,0.9101401483924154,1.230603129734678,1.0662419928068347,1.0307964955752211,0.9028969015892996,1.0103666954843689
2012-06-12,1.3672844886514748,0.9611971934525975,1.161354543115719,0.9266281945589447,1.2301483920368257,1.0775408461222789,1.0499115044247789,0.8974969482874104,1.0221382122732534
2012-06-13,1.3577921203111636,0.9543106355632197,1.161354543115719,0.9051937345424567,1.2205422869538796,1.069509846532653,1.0538053097345133,0.8911282768437561,1.0149594789656504
2012-06-14,1.3562970183511005,0.9515295470393446,1.1849268862906082,0.9150865622423742,1.2189507504840291,1.080587110264407,1.0403539469026548,0.8878882889210012,1.025935913546893
